file_size,pipe_count,redirect_count,curl_wget_count,nc_netcat_count,bash_sh_count,eval_exec_count,reverse_shell,base64_encoding,credential_access,ssh_usage,cron_systemd,sudo_usage,hidden_files,has_ip_address,has_port,script_length,line_count,comment_ratio,semicolon_count,ampersand_count,hex_encoding,long_lines,label,path
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_50.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_98.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_30.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_82.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_13.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_37.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_53.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_72.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_49.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_34.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_30.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_82.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_19.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_4.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_34.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_20.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_31.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_28.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_84.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_25.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_58.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_32.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_42.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_27.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_37.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_63.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_84.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_15.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_7.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_42.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_93.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_83.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_2.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_61.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_3.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_17.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_81.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_16.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_3.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_68.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_57.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_29.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_8.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_73.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_54.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_81.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_12.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_10.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_26.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_44.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_54.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_88.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_93.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_21.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_56.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_32.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_11.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_58.sh
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_25.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_36.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_94.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_12.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_74.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_33.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_99.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_43.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_1.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_36.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_30.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_60.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_0.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_73.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_32.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_89.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_43.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_21.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_17.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_73.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_41.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_22.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_2.sh
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_10.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_58.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_24.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_52.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_4.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_64.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_23.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_92.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_13.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_1.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_99.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_44.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_6.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_19.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_32.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_9.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_55.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_54.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_82.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_4.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_46.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_59.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_79.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_57.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_12.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_84.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_13.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_15.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_25.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_27.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_23.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_69.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_33.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_49.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_32.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_7.sh
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_35.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_51.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_38.sh
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_40.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_59.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_19.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_76.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_11.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_96.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_74.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_2.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_74.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_14.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_24.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_82.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_48.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_46.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_0.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_62.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_13.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_94.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_31.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_59.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_92.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_50.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_11.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_99.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_91.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_46.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_30.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_76.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_8.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_70.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_98.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_70.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_51.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_44.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_89.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_56.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_14.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_89.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_75.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_17.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_42.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_16.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_86.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_27.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_96.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_87.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_65.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_29.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_27.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_37.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_0.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_32.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_76.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_58.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_61.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_83.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_78.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_21.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_60.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_35.sh
